,feature,class
407,"[-4.6076230e+02  3.5238338e+01  2.2500917e+01  4.8248638e+01
  1.4656927e+01  1.7796583e+01  2.4164333e+01  1.3775947e+01
  1.2879622e+01  1.3677488e+01  1.3196520e+01  9.9659262e+00
  7.7720485e+00  1.3426331e+01  4.2365212e+00  1.0461523e+01
  5.4395356e+00  8.2320127e+00  1.8678383e+00  6.3145556e+00
  5.6765599e+00  4.6906028e+00  3.2295282e+00  3.5835531e+00
  7.9731715e-01  4.1933045e+00  1.8124658e+00  3.4414768e+00
  1.6366229e+00  2.1077678e+00  2.6487889e+00  3.1520793e+00
  8.3712381e-01  1.1720161e+00  1.4122298e-01  1.0978022e+00
  6.8754923e-01  1.8306742e+00  5.8879763e-01  1.1935178e+00]",goldfinch
408,"[-4.63609314e+02  5.58211327e+01  3.33220482e+01  5.09512138e+01
  2.43335094e+01  2.58059292e+01  2.85316296e+01  1.79940529e+01
  1.85588264e+01  1.77055264e+01  1.57505426e+01  1.51784525e+01
  9.72137260e+00  1.33274708e+01  7.01785517e+00  9.99057198e+00
  7.22944641e+00  7.32255554e+00  3.70544887e+00  5.48422050e+00
  4.43328428e+00  3.55760241e+00  2.11740065e+00  2.15227103e+00
  7.69345999e-01  3.33333492e+00  7.68208623e-01  1.51175320e+00
  5.76818466e-01  1.17562079e+00  1.54267895e+00  1.28640389e+00
 -7.00471938e-01 -2.22041830e-01 -1.16890836e+00  3.63397539e-01
 -9.79736090e-01  1.07889988e-01 -2.34846666e-01  5.01649320e-01]",goldfinch
409,"[-4.78782440e+02  4.98267517e+01  3.37957077e+01  4.46408501e+01
  1.86368732e+01  2.23962555e+01  2.42215710e+01  1.83852615e+01
  1.64153061e+01  1.34450760e+01  1.72076263e+01  1.17870502e+01
  1.05166588e+01  1.28404770e+01  7.58756685e+00  8.64272213e+00
  7.30140352e+00  9.27627754e+00  4.91365623e+00  6.82210922e+00
  6.65218306e+00  3.87373304e+00  3.38650823e+00  3.87500119e+00
  1.27302444e+00  2.68033648e+00  2.72495174e+00  1.51076651e+00
  2.05207682e+00  5.15161991e-01  2.20315528e+00  1.70558417e+00
  3.39871138e-01  5.17480969e-01 -1.23511046e-01 -3.03756036e-02
 -4.12230156e-02 -2.20129997e-01  8.25355589e-01 -1.31310821e-01]",goldfinch
410,"[-4.7390335e+02  3.8836327e+01  2.7875820e+01  4.5052620e+01
  1.3124119e+01  1.7538857e+01  2.3073925e+01  1.4228579e+01
  1.3396306e+01  1.2930642e+01  1.6050688e+01  8.5162878e+00
  1.0304801e+01  1.3618575e+01  4.0531850e+00  1.0499900e+01
  6.1635289e+00  8.7794523e+00  4.0121861e+00  5.7238851e+00
  7.3517737e+00  3.2509267e+00  5.0289822e+00  2.8963964e+00
  8.9566547e-01  3.1303463e+00  2.6098115e+00  1.0548979e+00
  2.6763043e+00  8.3619142e-01  2.6928980e+00  2.3000259e+00
  8.6613037e-02  1.6030126e+00  9.8574775e-01  8.7961411e-01
 -1.4463654e-01  2.8828762e-02  6.6757154e-01  5.4253453e-01]",goldfinch
411,"[-480.54492      37.403896     26.93535      40.864204     14.430083
   15.649737     18.911327     12.706368     11.538479     10.02599
   13.493417      8.24683       7.480091      9.329925      5.08406
    7.934476      5.784441      7.434101      4.4458556     6.157476
    6.745098      3.9985678     4.004923      3.9093463     1.4546359
    3.988687      2.447102      2.2768586     3.1660788     2.1715863
    2.5881023     2.9932775     0.6343226     0.9505114     1.4337845
    1.379225      1.2749147     1.341851      0.6356548     0.70268446]",goldfinch
412,"[-3.8233093e+02 -6.9307775e+00  2.3027760e+01  7.4061806e+01
  3.8824935e+00  2.4925465e+01  2.6974449e+01  1.4423214e+01
  1.4808840e+01  1.4021584e+01  1.4730769e+01  1.0042114e+01
  9.9558115e+00  1.3926103e+01  4.6706638e+00  9.1587753e+00
  8.5830612e+00  4.5915856e+00  5.4913139e+00  3.0231261e+00
  6.8048520e+00  3.0273738e+00  1.5469483e+00  3.1700773e+00
 -3.9007962e-01  4.3436918e+00 -1.0542078e+00  3.4769018e+00
  3.5379559e-01 -7.4198470e-02  4.9726982e-02  2.3706298e+00
 -1.3583516e+00 -3.1535035e-01 -5.7031620e-01  3.6438328e-01
 -1.8897586e+00 -6.5978855e-01 -7.3788410e-01  3.9806455e-01]",goldfinch
413,"[-4.6279868e+02  3.1083536e+01  1.6537003e+01  5.0153084e+01
  1.2128540e+01  1.7197872e+01  1.9338842e+01  1.3545498e+01
  8.0822210e+00  1.4879824e+01  9.4952269e+00  9.8596725e+00
  8.8400383e+00  1.0382271e+01  4.9897451e+00  8.8560648e+00
  8.4827862e+00  5.5216866e+00  3.0808489e+00  5.1133490e+00
  4.7669945e+00  3.6557345e+00  3.0387247e+00  3.1730776e+00
  1.5575099e+00  4.2484536e+00  1.9845010e+00  2.2697864e+00
  1.5883864e+00  2.7015042e+00  1.8261991e+00  2.7439280e+00
 -3.6148425e-02  1.3316721e+00 -4.9840319e-01  3.2332656e-01
 -3.7772158e-01  5.1729989e-01 -3.4543702e-01  1.3922162e+00]",goldfinch
414,"[-3.6303864e+02 -3.4100426e+01 -9.0288021e-02  7.7968811e+01
  4.9388146e+00  1.7355759e+01  2.2140846e+01  1.0860402e+01
  1.2524053e+01  6.8792057e+00  1.4676227e+01  1.1054244e+01
  5.2017307e+00  1.1031188e+01  5.0695620e+00  6.3886786e+00
  1.0167576e+01  4.8233848e+00  2.3106997e+00  5.2083168e+00
  5.2792234e+00  4.8878660e+00  1.9202174e+00  4.1512918e+00
  2.3814152e-01  5.9816570e+00  1.8058341e+00  2.4273438e+00
  1.7440547e+00  1.4980687e+00  8.9524752e-01  4.2728043e+00
 -1.9444758e+00  7.2735649e-01  5.5787528e-01  1.6411713e+00
 -4.2241320e-01 -7.8357589e-01  2.2397888e-01  9.1422158e-01]",goldfinch
415,"[-4.1717883e+02  9.9202070e+00  1.3754252e+01  6.2495171e+01
  4.6576161e+00  1.7818104e+01  1.9691881e+01  8.4196272e+00
  1.3529431e+01  5.0702434e+00  6.5190372e+00  2.3910034e+00
  1.2893369e+00  4.5719934e+00 -9.0646940e-01  2.0728871e-02
 -2.4315785e-01 -1.2430589e+00  8.1255448e-01  8.6803961e-01
  9.6173778e-02 -4.2230293e-01 -1.0762513e+00  1.0688876e+00
 -7.7003860e-01  2.5993714e+00  2.3253002e+00  2.4440308e+00
  3.0275648e+00  2.4744868e+00  3.6011820e+00  5.3745275e+00
  2.1911657e+00  4.8880830e+00  1.9600985e+00  5.3046479e+00
  2.6044447e+00  3.9597304e+00  3.6414106e+00  3.8635895e+00]",goldfinch
416,"[-4.5068332e+02  2.9998264e+01  3.1009331e+01  5.0465828e+01
  1.2817437e+01  2.2992393e+01  2.5660433e+01  1.5647694e+01
  1.3851654e+01  1.6052101e+01  1.5339412e+01  1.1302232e+01
  8.9009418e+00  1.1483684e+01  6.2132406e+00  9.2115841e+00
  6.9571033e+00  8.6444740e+00  4.3218527e+00  6.0922084e+00
  4.5115929e+00  6.8437996e+00  1.9216577e+00  1.8337089e+00
  2.1816652e+00  3.7089396e+00 -8.3997779e-02  2.8036458e+00
  1.2469200e+00  1.1371847e+00  1.8736236e+00  1.8943747e+00
 -3.0442154e-01  8.9543223e-01 -5.1195246e-01  8.3516651e-01
  3.2054448e-01  1.1983970e+00 -3.3536077e-01  6.9207424e-01]",goldfinch
417,"[-374.47614     -11.803584     14.678711     76.57939       7.3596263
   21.281815     28.274988     13.678815     18.45428       9.031385
   16.078293     12.411278      5.8784633    10.917427      4.336774
    7.64054       9.687964      6.3256054     5.0468082     5.1977363
    6.1616497     3.4181104     2.9251273     3.039185      0.51500213
    3.2840667     0.39626375    2.2551754     1.1732355     0.42181948
    1.2755048     3.740297     -1.819357     -0.622211      0.85185534
    1.0937737    -1.2045337     1.8054329    -1.6956466     1.116674  ]",goldfinch
418,"[-346.14685     -33.767136     -2.8252094    61.698215      3.7830234
   22.62361      12.335182     12.786985      9.917951      8.852496
   11.163036     10.894972      1.5625517    10.042598      4.639132
    4.2491517    10.906474      5.0457296     2.0815222     4.3542075
    6.2609296     3.4627945     2.2904103     2.7322886    -0.7022119
    5.1479683     0.34727618    3.6175249     3.8904421     3.6275318
    3.9023998     3.9338248    -3.2591136     0.740093      0.88075906
    2.0409763     1.1090302    -0.42107722   -1.4112083     0.8685441 ]",goldfinch
419,"[-4.2654715e+02  1.0801015e+01  1.7190549e+00  4.7202900e+01
  6.3145881e+00  9.5999584e+00  1.8282251e+01  7.7451992e+00
  8.4602470e+00  5.3223538e+00  8.3871717e+00  7.6077905e+00
  4.8403964e+00  7.8086052e+00  2.4949512e+00  4.6212220e+00
  5.6660495e+00  5.1626792e+00 -2.4516127e-01  5.4871879e+00
  2.6499691e+00  2.8543460e+00  8.7654501e-01  2.1962585e+00
 -4.1874054e-01  1.3545058e+00  1.6812400e+00  2.6860414e+00
  5.6741457e+00  5.4754062e+00  3.0067387e+00  2.2960529e+00
 -1.7357231e+00  1.0575919e+00  1.4961798e-01  1.7265704e+00
  3.8827494e-01 -3.0585918e-01 -6.2621981e-01  2.1941033e-01]",goldfinch
420,"[-4.51891052e+02  2.15325451e+01  1.38668194e+01  4.73652534e+01
  1.21831322e+01  1.65465069e+01  1.69196796e+01  1.15330286e+01
  1.00577717e+01  9.15298843e+00  1.23196840e+01  7.23539019e+00
  4.59264421e+00  1.05972271e+01  3.85627341e+00  5.75034571e+00
  6.97053576e+00  6.15701056e+00  2.86897564e+00  5.78717279e+00
  6.63172007e+00  4.05859184e+00  2.29082131e+00  4.09717941e+00
  1.57189631e+00  3.20257711e+00  1.98020601e+00  2.35951972e+00
  2.35024810e+00  1.99873662e+00  1.87259758e+00  3.62440038e+00
 -3.78135473e-01  1.47285748e+00  1.05292566e-01  2.53666687e+00
  4.65131491e-01  1.60321486e+00 -1.08326241e-01  1.96459579e+00]",goldfinch
421,"[-4.3938528e+02  1.5502641e+01  1.4141893e+01  5.7178638e+01
  7.0522237e+00  1.5488402e+01  2.4452909e+01  7.3485751e+00
  1.1266463e+01  1.4351015e+01  5.6704321e+00  1.2362676e+01
  4.6684866e+00  8.9852381e+00  5.3348236e+00  6.9624610e+00
  6.6701083e+00  5.6083102e+00  3.6896842e+00  4.5927954e+00
  6.5682545e+00  2.8213582e+00  4.2104959e+00  2.1487253e+00
  2.6908281e+00  3.6811838e+00  2.4304805e+00  1.3868334e+00
  2.5878024e+00  1.9241973e+00  2.1389751e+00  3.7908990e+00
 -8.3887947e-01  1.3916193e+00 -1.0720403e-01  5.9962410e-01
  6.2281281e-01  6.9938612e-01  1.0539454e+00  1.2986864e+00]",goldfinch
422,"[-4.2352966e+02  2.6716883e+00  1.6288509e+01  6.2917522e+01
  1.1695904e-01  1.4850715e+01  2.9496889e+01  6.8130579e+00
  1.2946924e+01  9.7654161e+00  1.2558978e+01  6.4762077e+00
  8.6424360e+00  1.1922266e+01  1.9726350e+00  8.7285700e+00
  7.1015983e+00  7.0309563e+00  4.0511708e+00  5.3914723e+00
  5.9686208e+00  5.3454623e+00  1.3941892e+00  5.6206641e+00
  1.0271642e+00  5.1826544e+00  2.2923038e+00  3.2439902e+00
  2.5348415e+00  2.2625673e+00  2.2901478e+00  4.0339913e+00
 -2.1636465e-01  2.1865370e+00  4.5853397e-01  2.1625512e+00
 -5.0974524e-01  1.1357806e+00  6.6576630e-01 -2.3019897e-02]",goldfinch
423,"[-4.5143860e+02  2.6303312e+01  4.0887505e+01  5.9321899e+01
  1.7121073e+01  2.8890953e+01  2.9140028e+01  1.4172010e+01
  2.0068941e+01  1.5075459e+01  1.2377678e+01  1.1043822e+01
  1.0217719e+01  8.7118702e+00  5.2799478e+00  6.3945885e+00
  5.1827993e+00  4.8264933e+00  4.0719476e+00  2.2155147e+00
  2.7132535e+00  2.9411480e+00 -2.9508469e-01  1.0651541e+00
  5.6187052e-01 -1.1087954e+00  1.5651819e+00 -3.4655535e-01
 -8.4842145e-01  3.3775070e-01 -1.0286471e+00  1.5648307e-01
 -2.0391674e+00  5.6487936e-01 -2.1902037e+00 -2.9653287e-01
 -9.5553863e-01  8.0165438e-02 -8.4844196e-01  6.4545709e-01]",goldfinch
424,"[-4.8675430e+02  5.5058250e+01  4.7614323e+01  5.9541969e+01
  2.3871477e+01  3.0510811e+01  3.0226294e+01  1.4835933e+01
  2.0369032e+01  1.4635485e+01  1.2677947e+01  9.9529409e+00
  9.6174612e+00  7.3411593e+00  4.2472920e+00  5.0115356e+00
  4.3145294e+00  2.8059521e+00  3.5907578e+00  2.0106046e+00
  2.1872127e+00  2.4906006e+00 -9.1210699e-01  1.1031798e+00
 -1.2285706e+00 -1.5608125e+00 -1.0084093e+00 -2.4237485e+00
 -1.3740549e+00 -1.3411447e+00 -1.2046010e+00 -7.6204354e-01
 -2.1414683e+00 -1.5329334e+00 -2.5674222e+00 -1.4482485e+00
 -1.3097537e+00 -3.0062425e-01 -9.3741381e-01  6.9377035e-01]",goldfinch
425,"[-4.7590668e+02  2.3450102e+01  3.2288265e+01  5.5306957e+01
  1.2548707e+01  2.2657555e+01  2.4639933e+01  1.0526125e+01
  1.8008095e+01  1.1683994e+01  9.7713585e+00  9.8889408e+00
  8.6215286e+00  8.0474463e+00  5.7735834e+00  6.3138824e+00
  4.8480992e+00  4.5069485e+00  5.4814601e+00  3.1158078e+00
  4.2313652e+00  3.5213854e+00  1.0105592e+00  2.6172612e+00
  4.3414187e-01  6.8454355e-01  3.9794803e-01 -1.1834865e+00
 -1.5401773e-01 -9.7420055e-01 -7.8971708e-01 -4.2062905e-01
 -2.0836163e+00 -1.6080861e+00 -2.4200695e+00 -1.3546394e+00
 -1.6852380e+00 -2.9476973e-01 -5.9661037e-01  1.4629944e-01]",goldfinch
426,"[-3.1413882e+02 -5.8979385e+01 -2.6042929e+00  9.3734932e+01
 -1.4467226e+01  2.0527727e+01  2.0711988e+01  1.0972573e+01
  9.8612080e+00  5.6323752e+00  1.0220913e+01  3.1719668e+00
  1.3478296e+00  8.4200993e+00 -2.3779833e+00  1.4895241e+00
  3.5098267e+00 -1.2685733e+00  4.1829610e+00 -2.3711517e+00
  1.9689606e+00 -1.3112338e+00 -4.7335308e-02  2.3414655e+00
 -1.5319777e+00  1.5672371e+00  1.5596147e+00  2.0986044e+00
  1.6014733e+00  2.2506809e+00  1.3987107e+00  5.7277961e+00
  1.2464004e-01  4.4805751e+00  2.1903996e+00  3.6034405e+00
  3.3433855e+00  1.6949757e+00  2.8436708e+00  3.7345943e+00]",goldfinch
427,"[-4.7059058e+02  1.1334708e+01  2.4507730e+01  4.9329834e+01
  7.4519587e+00  1.8951027e+01  2.1756809e+01  5.7930140e+00
  1.5538226e+01  1.1631739e+01  7.4839802e+00  9.0759220e+00
  7.5458455e+00  9.2906046e+00  6.0772500e+00  6.1747141e+00
  6.2931161e+00  6.3813596e+00  6.3295469e+00  4.9967661e+00
  5.8046570e+00  6.4878573e+00  1.5695311e+00  3.3414917e+00
  3.6784198e+00  2.0851986e+00  3.6717954e+00  9.3932492e-01
  1.2071075e+00  1.2043471e+00  1.3680165e-01  1.7114166e+00
 -1.1626030e+00  1.5037743e+00 -1.7698255e+00  4.6287695e-01
 -1.6540597e-01  5.8121938e-01  3.0531487e-01  1.2529886e+00]",goldfinch
428,"[-4.9188882e+02  2.8084171e+01  2.2396706e+01  5.2598331e+01
  8.2409010e+00  1.3838909e+01  2.1010983e+01  6.7898798e+00
  1.3752002e+01  9.4326191e+00  8.2870588e+00  1.1383936e+01
  4.1279836e+00  8.4840250e+00  4.2807050e+00  7.2319541e+00
  4.0062494e+00  9.0403452e+00  2.5327260e+00  5.4980683e+00
  5.6517730e+00  4.8449240e+00  3.7533422e+00  3.1230717e+00
  1.4137158e+00  1.6922189e+00  2.2917826e+00  1.9570402e+00
  1.2930404e-01  3.0514741e+00  3.2928113e-02  1.8522257e+00
 -5.5775917e-01  1.2220595e+00 -9.9542361e-01  2.9637620e-02
  6.7337763e-01  8.5772622e-01  1.5504199e+00  1.3408475e+00]",goldfinch
429,"[-4.8651544e+02  5.8826122e+01  2.7803234e+01  3.7736813e+01
  2.1288963e+01  1.8829037e+01  2.2173643e+01  1.3330995e+01
  1.4303698e+01  1.4402403e+01  1.3567002e+01  1.0812697e+01
  8.2570848e+00  1.3277712e+01  4.4338679e+00  9.1890020e+00
  5.0982728e+00  7.8715229e+00  2.2686162e+00  7.9973550e+00
  4.1583586e+00  4.2200322e+00  3.4644928e+00  3.3733792e+00
  1.6727281e+00  2.7117567e+00  1.6372095e+00  2.8781590e-01
  1.0647576e+00  1.7303853e+00  1.6542616e+00  2.1525240e+00
  2.3681675e-01  2.1925952e+00  5.1603034e-02  8.7206125e-01
  1.5683109e-01  1.0983278e+00  4.0323138e-01  6.7015165e-01]",goldfinch
430,"[-4.06337646e+02  3.78841934e+01  3.91617584e+01  7.28488541e+01
  2.45350418e+01  3.23680038e+01  3.57515068e+01  1.78093338e+01
  1.78391495e+01  1.93971119e+01  1.46848412e+01  1.31301775e+01
  8.97348690e+00  1.22266645e+01  4.10773849e+00  1.00255194e+01
  4.68261051e+00  4.24460077e+00  3.68537402e+00  4.27851343e+00
  3.94770789e+00  2.01222396e+00  1.08819568e+00  5.77315986e-01
 -1.41016984e+00  3.33703160e+00 -5.02025247e-01  1.61878145e+00
 -2.24862948e-01 -1.33287919e+00  1.29327190e+00  7.51322150e-01
 -1.24524891e+00 -3.74796726e-02 -1.30959034e+00  8.38744879e-01
 -1.32936406e+00 -4.94458020e-01 -1.59527063e+00  3.38942140e-01]",goldfinch
431,"[-4.29491760e+02  2.19393539e+01  1.74857349e+01  5.37070274e+01
  1.27572336e+01  2.08563004e+01  2.19615135e+01  1.36000185e+01
  1.11074047e+01  1.50736513e+01  1.05739441e+01  1.25560417e+01
  7.51404715e+00  1.25807133e+01  4.76708460e+00  9.96338654e+00
  8.26411915e+00  6.82712317e+00  3.62857914e+00  5.76422358e+00
  6.62220383e+00  5.25639915e+00  3.12292957e+00  3.92047620e+00
  5.92087984e-01  5.27160215e+00  2.61453080e+00  4.31515360e+00
  1.01484048e+00  2.69599366e+00  1.74168825e+00  2.88598061e+00
  1.74748167e-01  5.48921704e-01  1.29371220e-02  9.78167117e-01
  6.43128455e-01  9.24820244e-01  5.02541780e-01  2.15819597e+00]",goldfinch
432,"[-4.66033051e+02  4.89850426e+01  3.15868549e+01  5.07451172e+01
  2.04011822e+01  2.37246952e+01  2.69704838e+01  1.58774843e+01
  1.67977104e+01  1.56445847e+01  1.48819332e+01  1.22758045e+01
  9.81827831e+00  1.28218651e+01  5.54019070e+00  1.11543331e+01
  6.02816439e+00  7.31208515e+00  3.18674493e+00  5.55418634e+00
  4.85545969e+00  3.63602757e+00  3.17206311e+00  2.55757403e+00
  8.27587664e-01  3.23237324e+00  1.28387511e+00  1.98945999e+00
  1.56990147e+00  1.44935215e+00  2.66410613e+00  2.20385766e+00
 -4.08902556e-01  5.07764637e-01 -8.80097628e-01  1.03993475e+00
 -3.37189138e-01  1.11612260e+00  6.17612720e-01  3.31512630e-01]",goldfinch
433,"[-4.7848691e+02  5.7912876e+01  3.7046593e+01  4.5559456e+01
  2.3121840e+01  2.5780066e+01  2.6505775e+01  2.0340803e+01
  1.8301479e+01  1.6551846e+01  1.8209532e+01  1.3645986e+01
  1.1837843e+01  1.3240818e+01  7.7694178e+00  8.9359789e+00
  8.6172495e+00  8.4641638e+00  4.5945077e+00  6.2202330e+00
  5.2344575e+00  3.1863465e+00  2.4126892e+00  3.3387799e+00
  1.5048531e+00  2.8573608e+00  2.0112138e+00  8.7353104e-01
  9.4190001e-01  4.1310710e-01  1.2076666e+00  1.0154855e+00
  8.1714675e-02 -1.0216569e-01 -6.5785682e-01 -6.4821559e-01
 -5.1908630e-01 -5.8170390e-01  2.8408015e-01 -3.0857876e-01]",goldfinch
434,"[-4.9267108e+02  5.6050594e+01  3.2474304e+01  4.1353191e+01
  1.9662973e+01  1.8607954e+01  2.3851852e+01  1.7331350e+01
  1.5569955e+01  1.4051876e+01  1.6372025e+01  1.1109102e+01
  1.0344788e+01  1.4032092e+01  6.8225098e+00  1.0255462e+01
  6.1894727e+00  9.7717247e+00  4.6699491e+00  6.4546437e+00
  7.0589943e+00  4.1670108e+00  4.0779638e+00  3.5312245e+00
  6.0015744e-01  2.8060277e+00  2.2065337e+00  1.6229335e+00
  2.0589788e+00  1.0944370e+00  2.1240892e+00  1.4745216e+00
  6.3279116e-01  1.1066364e+00  8.8086069e-02  3.9678076e-01
 -5.3526455e-01  2.5579256e-01 -5.4204375e-02  4.5682713e-02]",goldfinch
435,"[-4.7809845e+02  3.5386280e+01  2.6495569e+01  4.3231323e+01
  1.1905644e+01  1.6610451e+01  2.0979702e+01  1.2725225e+01
  1.1192730e+01  1.1105327e+01  1.4372683e+01  7.9052572e+00
  8.6190052e+00  1.1675164e+01  3.3805416e+00  1.0412238e+01
  4.9468937e+00  7.9608097e+00  3.5103076e+00  6.2735944e+00
  7.0481896e+00  3.9356029e+00  4.7017903e+00  3.4920228e+00
  1.4167093e+00  3.3410165e+00  2.9739132e+00  1.6883527e+00
  2.9092526e+00  1.1963379e+00  3.7830298e+00  2.8985288e+00
  1.8121281e-01  1.9338708e+00  1.5150596e+00  1.1866440e+00
  8.6424470e-01  7.5940794e-01  1.2176610e+00  9.9308169e-01]",goldfinch
436,"[-4.33270935e+02  1.50170107e+01  2.28732319e+01  5.37016449e+01
  1.03343620e+01  2.03569431e+01  1.93041973e+01  1.38548927e+01
  1.26493044e+01  1.22010431e+01  1.27341919e+01  1.09142275e+01
  7.15827608e+00  1.01839304e+01  5.55478573e+00  6.92108583e+00
  7.94280386e+00  5.55781221e+00  5.46060848e+00  5.10162640e+00
  7.18308401e+00  3.87414122e+00  3.94617677e+00  3.45520306e+00
  2.64576107e-01  4.56296015e+00  1.50490189e+00  2.91565824e+00
  2.22571540e+00  1.57710314e+00  9.82166946e-01  2.83092475e+00
  8.79472271e-02  1.90998659e-01  7.83707500e-01  1.15436840e+00
  8.78520310e-01  2.14644358e-01  3.39996010e-01  4.71072644e-01]",goldfinch
437,"[-2.7863614e+02 -4.5025223e+01  6.1902761e+00  1.0036427e+02
  2.3938296e+00  3.1736288e+01  1.7494570e+01  1.9646891e+01
  1.7501644e+01  1.5202381e+01  1.1476190e+01  9.0703564e+00
  8.7778025e+00  9.8438253e+00  4.8405395e+00  3.8501892e+00
  7.5688663e+00  5.8200830e-01  4.9576168e+00  1.1425792e+00
  3.0768878e+00  1.1481099e+00 -6.4515430e-01  2.3291097e+00
  7.6186448e-01  4.0193006e-01  2.2752805e+00  7.8788996e-01
  5.6046462e-01  3.2779694e+00  8.9646624e-03  4.3728814e+00
 -1.8719882e+00  1.6523758e+00 -6.3553989e-02  3.2429855e+00
  5.1490295e-01 -2.6743570e-01  1.3801347e+00  1.4452981e+00]",goldfinch
438,"[-4.02583832e+02 -1.40385044e+00  1.91293869e+01  6.59475403e+01
  3.27013946e+00  2.29256134e+01  2.29050388e+01  1.46351404e+01
  1.09757071e+01  1.38480616e+01  1.22090225e+01  7.45413399e+00
  1.08849354e+01  1.15879173e+01  3.72970533e+00  8.54859543e+00
  8.82910633e+00  3.73613024e+00  4.90662050e+00  2.86812568e+00
  5.89585924e+00  2.69988227e+00  1.14383018e+00  3.02049875e+00
  3.29477936e-01  4.37696743e+00  1.03704944e-01  3.38105607e+00
  1.93486080e-01  1.10400307e+00  1.07039058e+00  3.03498673e+00
 -8.05422962e-01  4.03864123e-02 -6.36804223e-01  3.00955147e-01
 -1.48961866e+00  6.48158044e-02 -8.64577234e-01  1.45166409e+00]",goldfinch
439,"[-4.27143433e+02  1.14948254e+01  1.23870010e+01  6.32300453e+01
  1.23286638e+01  1.82271709e+01  2.29581051e+01  9.15975761e+00
  1.37992420e+01  1.08679695e+01  1.39385672e+01  1.10763359e+01
  5.80145931e+00  1.23799524e+01  5.49526644e+00  9.44993877e+00
  9.23725224e+00  6.33139849e+00  2.40923858e+00  6.12123823e+00
  5.46036625e+00  4.22434664e+00  3.38031340e+00  3.73726082e+00
  1.35945404e+00  4.82064724e+00  1.64810097e+00  1.91577363e+00
  1.76456702e+00  2.26698351e+00  2.07797194e+00  3.04282808e+00
 -1.48790193e+00  1.42882979e+00 -4.91693348e-01  1.01077807e+00
 -1.36382294e+00  6.38614655e-01 -2.07676098e-01  7.97749102e-01]",goldfinch
440,"[-4.1040787e+02 -5.9255137e+00  1.1042384e+01  5.9498829e+01
  7.4740081e+00  1.4864562e+01  2.1407240e+01  1.4633778e+01
  9.8571911e+00  9.7939377e+00  1.3600913e+01  9.1341677e+00
  7.0394526e+00  9.2415638e+00  6.1627812e+00  6.0588903e+00
  6.6160955e+00  6.7379313e+00  3.4447412e+00  4.7532825e+00
  2.9353745e+00  7.5817847e+00  1.5426455e+00  3.0168977e+00
  1.6450690e+00  5.8541036e+00  6.8213046e-01  2.8175292e+00
  1.5342467e+00  2.3219922e+00  1.2472308e+00  3.5160766e+00
 -5.0956684e-01  7.4266964e-01  8.2258707e-01  1.0644698e+00
  1.5663133e+00  5.5352036e-02 -3.6234644e-01  9.9220669e-01]",goldfinch
441,"[-4.09020264e+02  1.84642010e+01  2.99192734e+01  6.59723663e+01
  1.22806311e+01  2.47036018e+01  3.08967686e+01  1.58587360e+01
  1.78295975e+01  1.57536125e+01  1.67631359e+01  1.26655874e+01
  9.36259174e+00  1.27325335e+01  4.42726946e+00  9.29677582e+00
  8.48147106e+00  7.95212317e+00  4.13839722e+00  5.54042721e+00
  6.35750103e+00  3.39303803e+00  1.67613435e+00  2.22272825e+00
 -3.05873025e-02  2.68500733e+00 -4.18196440e-01  1.92848861e+00
  1.17348349e+00 -6.61873698e-01  6.09462082e-01  2.02303720e+00
 -1.72094297e+00 -3.46143574e-01 -6.80765569e-01  3.68102103e-01
 -1.00400603e+00  3.38715136e-01 -9.57112983e-02 -2.30176002e-01]",goldfinch
442,"[-365.24802    -28.224329     2.7418048   72.005035     9.347667
   24.857277    18.0374      13.157717    15.364216     7.734089
   14.051661    13.623101     3.8722656   10.060309     5.115104
    7.5685124   11.196818     5.530591     4.826116     5.3086896
    7.5067563    3.5315197    3.9328625    3.3348002    1.6134955
    4.9520426    2.2102695    2.733459     2.597853     1.0085046
    3.165841     4.380743    -2.2254915    1.7544656    1.3254875
    2.1782935   -0.6314786    1.5372473   -1.3668414    2.1185403]",goldfinch
443,"[-3.5907263e+02 -2.4609852e+01 -5.0522709e+00  5.7930889e+01
 -1.8339889e+00  1.2569280e+01  1.6513624e+01  1.1903045e+01
  6.2652745e+00  6.5023317e+00  9.2360840e+00  7.2024832e+00
  3.5691550e+00  7.9529305e+00  4.2621589e+00  1.9385328e+00
  8.6263771e+00  4.1629119e+00  2.4161918e-01  4.5412021e+00
  3.1669023e+00  2.8945639e+00  2.4024095e-01  2.7366800e+00
 -1.1617159e+00  2.0286250e+00 -1.7532948e-01  3.6043460e+00
  5.4532652e+00  5.9297862e+00  3.2822552e+00  3.1881683e+00
 -2.5450022e+00 -5.5309057e-01  3.9597937e-01  1.7889489e+00
  7.6715881e-01 -1.0726229e+00 -1.4904356e+00 -7.5969732e-01]",goldfinch
